"Mod name","Registry name","Display name","Recipe name","Tags"
"Quark","quark:limestone_bricks_stairs","Polished Limestone Brick Stairs","quark:building/stonecutting/stonevariants/limestone_bricks_stairs_rough_stonecutting","minecraft:stairs"
"Quark","quark:limestone_bricks_stairs","Polished Limestone Brick Stairs","quark:world/crafting/stairs/limestone_bricks_stairs","minecraft:stairs"
"Quark","quark:limestone_bricks_stairs","Polished Limestone Brick Stairs","quark:world/stonecutting/stairs/limestone_bricks_stairs_stonecutter","minecraft:stairs"
"Quark","quark:limestone_bricks_vertical_slab","Polished Limestone Brick Vertical Slab","quark:building/crafting/vertslabs/limestone_bricks_vertical_slab","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:limestone_bricks_vertical_slab","Polished Limestone Brick Vertical Slab","quark:building/stonecutting/stonevariants/limestone_bricks_vertical_slab_polished_stonecutting","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:limestone_bricks_vertical_slab","Polished Limestone Brick Vertical Slab","quark:building/stonecutting/stonevariants/limestone_bricks_vertical_slab_rough_stonecutting","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:limestone_bricks_vertical_slab","Polished Limestone Brick Vertical Slab","quark:building/stonecutting/vertslabs/limestone_bricks_vertical_slab_stonecutter","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:limestone_bricks_wall","Polished Limestone Brick Wall","quark:building/stonecutting/stonevariants/limestone_bricks_wall_polished_stonecutting","minecraft:walls"
"Quark","quark:limestone_bricks_wall","Polished Limestone Brick Wall","quark:building/stonecutting/stonevariants/limestone_bricks_wall_rough_stonecutting","minecraft:walls"
"Quark","quark:limestone_bricks_wall","Polished Limestone Brick Wall","quark:world/crafting/walls/limestone_bricks_wall","minecraft:walls"
"Quark","quark:limestone_bricks_wall","Polished Limestone Brick Wall","quark:world/stonecutting/walls/limestone_bricks_wall_stonecutter","minecraft:walls"
"Quark","quark:limestone_pillar","Polished Limestone Pillar","quark:building/crafting/stonevariants/limestone_pillar",""
"Quark","quark:limestone_pillar","Polished Limestone Pillar","quark:building/stonecutting/stonevariants/limestone_pillar_stonecutter",""
"Quark","quark:limestone_slab","Limestone Slab","quark:building/crafting/vertslabs/limestone_vertical_slab_revert","minecraft:slabs"
"Quark","quark:limestone_slab","Limestone Slab","quark:world/crafting/slabs/limestone_slab","minecraft:slabs"
"Quark","quark:limestone_slab","Limestone Slab","quark:world/stonecutting/slabs/limestone_slab_stonecutter","minecraft:slabs"
"Quark","quark:limestone_stairs","Limestone Stairs","quark:world/crafting/stairs/limestone_stairs","minecraft:stairs"
"Quark","quark:limestone_stairs","Limestone Stairs","quark:world/stonecutting/stairs/limestone_stairs_stonecutter","minecraft:stairs"
"Quark","quark:limestone_vertical_slab","Limestone Vertical Slab","quark:building/crafting/vertslabs/limestone_vertical_slab","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:limestone_vertical_slab","Limestone Vertical Slab","quark:building/stonecutting/vertslabs/limestone_vertical_slab_stonecutter","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:limestone_wall","Limestone Wall","quark:world/crafting/walls/limestone_wall","minecraft:walls"
"Quark","quark:limestone_wall","Limestone Wall","quark:world/stonecutting/walls/limestone_wall_stonecutter","minecraft:walls"
"Quark","quark:magenta_framed_glass","Magenta Framed Glass","quark:building/crafting/glass/magenta_framed_glass","quark:framed_glasses, quark:stained_framed_glasses, forge:glass"
"Quark","quark:magenta_framed_glass_pane","Magenta Framed Glass Pane","quark:building/crafting/panes/magenta_framed_glass_pane","quark:framed_glass_panes, quark:stained_framed_glass_panes, forge:glass_panes"
"Quark","quark:magenta_rune","Magenta Rune","quark:tools/crafting/runes/magenta_rune","quark:runes_lootable, quark:cosmetic_anvil_items, quark:runes"
"Quark","quark:magenta_rune","Magenta Rune","quark:tools/crafting/runes/magenta_rune_from_corundum","quark:runes_lootable, quark:cosmetic_anvil_items, quark:runes"
"Quark","quark:magenta_shingles","Magenta Terracotta Shingles","quark:building/crafting/shingles/magenta_shingles",""
"Quark","quark:magenta_shingles","Magenta Terracotta Shingles","quark:building/crafting/shingles/magenta_shingles_dye",""
"Quark","quark:magenta_shingles","Magenta Terracotta Shingles","quark:building/stonecutting/magenta_shingles_stonecutter2",""
"Quark","quark:magenta_shingles_slab","Magenta Terracotta Shingle Slab","quark:building/crafting/slabs/magenta_shingles_slab","minecraft:slabs"
"Quark","quark:magenta_shingles_slab","Magenta Terracotta Shingle Slab","quark:building/crafting/vertslabs/magenta_shingles_vertical_slab_revert","minecraft:slabs"
"Quark","quark:magenta_shingles_slab","Magenta Terracotta Shingle Slab","quark:building/stonecutting/slabs/magenta_shingles_slab_stonecutter","minecraft:slabs"
"Quark","quark:magenta_shingles_slab","Magenta Terracotta Shingle Slab","quark:building/stonecutting/slabs/magenta_shingles_slab_stonecutter2","minecraft:slabs"
"Quark","quark:magenta_shingles_stairs","Magenta Terracotta Shingle Stairs","quark:building/crafting/stairs/magenta_shingles_stairs","minecraft:stairs"
"Quark","quark:magenta_shingles_stairs","Magenta Terracotta Shingle Stairs","quark:building/stonecutting/stairs/magenta_shingles_stairs_stonecutter","minecraft:stairs"
"Quark","quark:magenta_shingles_stairs","Magenta Terracotta Shingle Stairs","quark:building/stonecutting/stairs/magenta_shingles_stairs_stonecutter2","minecraft:stairs"
"Quark","quark:magenta_shingles_vertical_slab","Magenta Terracotta Shingle Vertical Slab","quark:building/crafting/vertslabs/magenta_shingles_vertical_slab","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:magenta_shingles_vertical_slab","Magenta Terracotta Shingle Vertical Slab","quark:building/stonecutting/vertslabs/magenta_shingles_vertical_slab_stonecutter","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:magenta_shingles_vertical_slab","Magenta Terracotta Shingle Vertical Slab","quark:building/stonecutting/vertslabs/magenta_shingles_vertical_slab_stonecutter2","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:magenta_stool","Magenta Stool","quark:building/crafting/magenta_stool","quark:stools"
"Quark","quark:magnet","Magnet","quark:oddities/crafting/magnet",""
"Quark","quark:mangrove_bookshelf","Mangrove Bookshelf","quark:building/crafting/mangrove_bookshelf","forge:bookshelves"
"Quark","quark:mangrove_chest","Mangrove Chest","quark:building/crafting/chests/mangrove_chest","forge:chests/wooden, balm:wooden_chests, forge:chests"
"Quark","quark:mangrove_chest","Mangrove Chest","quark:building/crafting/utility/chests/mangrove_chest_wood","forge:chests/wooden, balm:wooden_chests, forge:chests"
"Quark","quark:mangrove_hedge","Mangrove Leaf Hedge","quark:building/crafting/mangrove_hedge","quark:hedges, supplementaries:flower_box_plantable"
"Quark","quark:mangrove_ladder","Mangrove Ladder","quark:building/crafting/mangrove_ladder","quark:ladders"
"Quark","quark:mangrove_leaf_carpet","Mangrove Leaf Carpet","quark:building/crafting/mangrove_leaf_carpet",""
"Quark","quark:mangrove_post","Mangrove Post","quark:building/crafting/mangrove_post","quark:posts"
"Quark","quark:mangrove_trapped_chest","Mangrove Trapped Chest","quark:building/crafting/chests/mangrove_trapped_chest","forge:chests/trapped, forge:chests, forge:chests/wooden, balm:wooden_chests"
"Quark","quark:mangrove_vertical_slab","Mangrove Vertical Slab","quark:building/crafting/vertslabs/mangrove_vertical_slab","quark:wooden_vertical_slabs, quark:vertical_slab, quark:vertical_slabs"
"Quark","quark:midori_block","Midori Block","quark:building/crafting/midori_block",""
"Quark","quark:midori_block_slab","Midori Slab","quark:building/crafting/slabs/midori_block_slab","minecraft:slabs"
"Quark","quark:midori_block_slab","Midori Slab","quark:building/crafting/vertslabs/midori_block_vertical_slab_revert","minecraft:slabs"
"Quark","quark:midori_block_slab","Midori Slab","quark:building/stonecutting/slabs/midori_block_slab_stonecutter","minecraft:slabs"
"Quark","quark:midori_block_stairs","Midori Stairs","quark:building/crafting/stairs/midori_block_stairs","minecraft:stairs"
"Quark","quark:midori_block_stairs","Midori Stairs","quark:building/stonecutting/stairs/midori_block_stairs_stonecutter","minecraft:stairs"
"Quark","quark:midori_block_vertical_slab","Midori Vertical Slab","quark:building/crafting/vertslabs/midori_block_vertical_slab","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:midori_block_vertical_slab","Midori Vertical Slab","quark:building/stonecutting/vertslabs/midori_block_vertical_slab_stonecutter","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:midori_pillar","Midori Pillar","quark:building/crafting/midori_pillar",""
"Quark","quark:midori_pillar","Midori Pillar","quark:building/stonecutting/midori_pillar_stonecutter",""
"Quark","quark:moss_paste","Moss Paste","quark:building/smelting/moss_paste",""
"Quark","quark:mossy_cobblestone_bricks","Mossy Cobblestone Bricks","quark:building/crafting/mossy_cobblestone_bricks",""
"Quark","quark:mossy_cobblestone_bricks","Mossy Cobblestone Bricks","quark:building/stonecutting/mossy_cobblestone_bricks_stonecutter",""
"Quark","quark:mossy_cobblestone_bricks_slab","Mossy Cobblestone Brick Slab","quark:building/crafting/slabs/mossy_cobblestone_bricks_slab","minecraft:slabs"
"Quark","quark:mossy_cobblestone_bricks_slab","Mossy Cobblestone Brick Slab","quark:building/crafting/vertslabs/mossy_cobblestone_bricks_vertical_slab_revert","minecraft:slabs"
"Quark","quark:mossy_cobblestone_bricks_slab","Mossy Cobblestone Brick Slab","quark:building/stonecutting/slabs/mossy_cobblestone_bricks_slab_stonecutter","minecraft:slabs"
"Quark","quark:mossy_cobblestone_bricks_stairs","Mossy Cobblestone Brick Stairs","quark:building/crafting/stairs/mossy_cobblestone_bricks_stairs","minecraft:stairs"
"Quark","quark:mossy_cobblestone_bricks_stairs","Mossy Cobblestone Brick Stairs","quark:building/stonecutting/stairs/mossy_cobblestone_bricks_stairs_stonecutter","minecraft:stairs"
"Quark","quark:mossy_cobblestone_bricks_vertical_slab","Mossy Cobblestone Brick Vertical Slab","quark:building/crafting/vertslabs/mossy_cobblestone_bricks_vertical_slab","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:mossy_cobblestone_bricks_vertical_slab","Mossy Cobblestone Brick Vertical Slab","quark:building/stonecutting/vertslabs/mossy_cobblestone_bricks_vertical_slab_stonecutter","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:mossy_cobblestone_bricks_wall","Mossy Cobblestone Brick Wall","quark:building/crafting/walls/mossy_cobblestone_bricks_wall","minecraft:walls"
"Quark","quark:mossy_cobblestone_bricks_wall","Mossy Cobblestone Brick Wall","quark:building/stonecutting/walls/mossy_cobblestone_bricks_wall_stonecutter","minecraft:walls"
"Quark","quark:mossy_cobblestone_vertical_slab","Mossy Cobblestone Vertical Slab","quark:building/crafting/vertslabs/mossy_cobblestone_vertical_slab","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:mossy_cobblestone_vertical_slab","Mossy Cobblestone Vertical Slab","quark:building/stonecutting/vertslabs/mossy_cobblestone_vertical_slab_stonecutter","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:mossy_stone_brick_vertical_slab","Mossy Stone Brick Vertical Slab","quark:building/crafting/vertslabs/mossy_stone_brick_vertical_slab","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:mossy_stone_brick_vertical_slab","Mossy Stone Brick Vertical Slab","quark:building/stonecutting/vertslabs/mossy_stone_brick_vertical_slab_stonecutter","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:mud_brick_lattice","Mud Brick Lattice","quark:building/crafting/mud_brick_lattice",""
"Quark","quark:mud_brick_lattice","Mud Brick Lattice","quark:building/stonecutting/mud_brick_lattice_stonecutter",""
"Quark","quark:mud_brick_vertical_slab","Mud Brick Vertical Slab","quark:building/crafting/vertslabs/mud_brick_vertical_slab","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:mud_brick_vertical_slab","Mud Brick Vertical Slab","quark:building/stonecutting/vertslabs/mud_brick_vertical_slab_stonecutter","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:mud_pillar","Mud Pillar","quark:building/crafting/mud_pillar",""
"Quark","quark:mud_pillar","Mud Pillar","quark:building/stonecutting/mud_pillar_stonecutter",""
"Quark","quark:myalite_bricks","Polished Myalite Bricks","quark:building/crafting/stonevariants/myalite_bricks",""
"Quark","quark:myalite_bricks","Polished Myalite Bricks","quark:building/stonecutting/stonevariants/myalite_bricks_polished_stonecutting",""
"Quark","quark:myalite_bricks","Polished Myalite Bricks","quark:building/stonecutting/stonevariants/myalite_bricks_stonecutter",""
"Quark","quark:myalite_bricks_slab","Polished Myalite Brick Slab","quark:building/crafting/vertslabs/myalite_bricks_vertical_slab_revert","minecraft:slabs"
"Quark","quark:myalite_bricks_slab","Polished Myalite Brick Slab","quark:building/stonecutting/stonevariants/myalite_bricks_slab_polished_stonecutting","minecraft:slabs"
"Quark","quark:myalite_bricks_slab","Polished Myalite Brick Slab","quark:building/stonecutting/stonevariants/myalite_bricks_slab_rough_stonecutting","minecraft:slabs"
"Quark","quark:myalite_bricks_slab","Polished Myalite Brick Slab","quark:world/crafting/slabs/myalite_bricks_slab","minecraft:slabs"
"Quark","quark:myalite_bricks_slab","Polished Myalite Brick Slab","quark:world/stonecutting/slabs/myalite_bricks_slab_stonecutter","minecraft:slabs"
"Quark","quark:myalite_bricks_stairs","Polished Myalite Brick Stairs","quark:building/stonecutting/stonevariants/myalite_bricks_stairs_polished_stonecutting","minecraft:stairs"
"Quark","quark:myalite_bricks_stairs","Polished Myalite Brick Stairs","quark:building/stonecutting/stonevariants/myalite_bricks_stairs_rough_stonecutting","minecraft:stairs"
"Quark","quark:myalite_bricks_stairs","Polished Myalite Brick Stairs","quark:world/crafting/stairs/myalite_bricks_stairs","minecraft:stairs"
"Quark","quark:myalite_bricks_stairs","Polished Myalite Brick Stairs","quark:world/stonecutting/stairs/myalite_bricks_stairs_stonecutter","minecraft:stairs"
"Quark","quark:myalite_bricks_vertical_slab","Polished Myalite Brick Vertical Slab","quark:building/crafting/vertslabs/myalite_bricks_vertical_slab","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:myalite_bricks_vertical_slab","Polished Myalite Brick Vertical Slab","quark:building/stonecutting/stonevariants/myalite_bricks_vertical_slab_polished_stonecutting","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:myalite_bricks_vertical_slab","Polished Myalite Brick Vertical Slab","quark:building/stonecutting/stonevariants/myalite_bricks_vertical_slab_rough_stonecutting","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:myalite_bricks_vertical_slab","Polished Myalite Brick Vertical Slab","quark:building/stonecutting/vertslabs/myalite_bricks_vertical_slab_stonecutter","quark:vertical_slabs, quark:vertical_slab"
"Quark","quark:myalite_bricks_wall","Polished Myalite Brick Wall","quark:building/stonecutting/stonevariants/myalite_bricks_wall_polished_stonecutting","minecraft:walls"
"Quark","quark:myalite_bricks_wall","Polished Myalite Brick Wall","quark:building/stonecutting/stonevariants/myalite_bricks_wall_rough_stonecutting","minecraft:walls"
"Quark","quark:myalite_bricks_wall","Polished Myalite Brick Wall","quark:world/crafting/walls/myalite_bricks_wall","minecraft:walls"
"Quark","quark:myalite_bricks_wall","Polished Myalite Brick Wall","quark:world/stonecutting/walls/myalite_bricks_wall_stonecutter","minecraft:walls"
"Quark","quark:myalite_pillar","Polished Myalite Pillar","quark:building/crafting/stonevariants/myalite_pillar",""
