"Mod name","Registry name","Hardness","Resistance"
"Quark","quark:dripstone_bricks_slab",1.50,6.00
"Quark","quark:dripstone_bricks_stairs",1.50,6.00
"Quark","quark:dripstone_bricks_vertical_slab",1.50,6.00
"Quark","quark:dripstone_bricks_wall",1.50,6.00
"Quark","quark:dripstone_pillar",1.50,6.00
"Quark","quark:duskbound_block",1.50,6.00
"Quark","quark:duskbound_block_slab",1.50,6.00
"Quark","quark:duskbound_block_stairs",1.50,6.00
"Quark","quark:duskbound_block_vertical_slab",1.50,6.00
"Quark","quark:duskbound_lantern",1.50,6.00
"Quark","quark:dusky_myalite",1.50,6.00
"Quark","quark:encased_pipe",3.00,10.00
"Quark","quark:end_stone_brick_vertical_slab",6.00,9.00
"Quark","quark:ender_watcher",3.00,10.00
"Quark","quark:exposed_cut_copper_vertical_slab",3.00,6.00
"Quark","quark:feeding_trough",0.60,0.60
"Quark","quark:flowering_azalea_hedge",2.00,3.00
"Quark","quark:flowering_azalea_leaf_carpet",0.00,0.00
"Quark","quark:framed_glass",3.00,10.00
"Quark","quark:framed_glass_pane",3.00,10.00
"Quark","quark:glow_lichen_growth",0.20,0.20
"Quark","quark:glow_shroom",0.00,0.00
"Quark","quark:glow_shroom_block",0.20,0.20
"Quark","quark:glow_shroom_ring",0.00,0.00
"Quark","quark:glow_shroom_stem",0.20,0.20
"Quark","quark:glowberry_sack",0.50,0.50
"Quark","quark:gold_bars",5.00,6.00
"Quark","quark:gold_button",0.50,0.50
"Quark","quark:golden_apple_crate",1.50,1.50
"Quark","quark:golden_carrot_crate",1.50,1.50
"Quark","quark:granite_bricks",2.00,6.00
"Quark","quark:granite_bricks_slab",2.00,6.00
"Quark","quark:granite_bricks_stairs",2.00,6.00
"Quark","quark:granite_bricks_vertical_slab",2.00,6.00
"Quark","quark:granite_bricks_wall",2.00,6.00
"Quark","quark:granite_pillar",2.00,6.00
"Quark","quark:granite_vertical_slab",2.00,6.00
"Quark","quark:grate",5.00,10.00
"Quark","quark:gravisand",0.50,0.50
"Quark","quark:gray_framed_glass",3.00,10.00
"Quark","quark:gray_framed_glass_pane",3.00,10.00
"Quark","quark:gray_shingles",1.25,4.20
"Quark","quark:gray_shingles_slab",1.25,4.20
"Quark","quark:gray_shingles_stairs",1.25,4.20
"Quark","quark:gray_shingles_vertical_slab",1.25,4.20
"Quark","quark:gray_stool",0.20,0.20
"Quark","quark:green_corundum",0.30,0.00
"Quark","quark:green_corundum_cluster",0.30,0.00
"Quark","quark:green_corundum_pane",0.30,0.00
"Quark","quark:green_crystal_lamp",0.30,0.00
"Quark","quark:green_framed_glass",3.00,10.00
"Quark","quark:green_framed_glass_pane",3.00,10.00
"Quark","quark:green_shingles",1.25,4.20
"Quark","quark:green_shingles_slab",1.25,4.20
"Quark","quark:green_shingles_stairs",1.25,4.20
"Quark","quark:green_shingles_vertical_slab",1.25,4.20
"Quark","quark:green_stool",0.20,0.20
"Quark","quark:gunpowder_sack",0.50,0.50
"Quark","quark:hollow_acacia_log",2.00,2.00
"Quark","quark:hollow_ancient_log",2.00,2.00
"Quark","quark:hollow_azalea_log",2.00,2.00
"Quark","quark:hollow_birch_log",2.00,2.00
"Quark","quark:hollow_blossom_log",2.00,2.00
"Quark","quark:hollow_crimson_stem",2.00,2.00
"Quark","quark:hollow_dark_oak_log",2.00,2.00
"Quark","quark:hollow_jungle_log",2.00,2.00
"Quark","quark:hollow_mangrove_log",2.00,2.00
"Quark","quark:hollow_oak_log",2.00,2.00
"Quark","quark:hollow_spruce_log",2.00,2.00
"Quark","quark:hollow_warped_stem",2.00,2.00
"Quark","quark:indigo_corundum",0.30,0.00
"Quark","quark:indigo_corundum_cluster",0.30,0.00
"Quark","quark:indigo_corundum_pane",0.30,0.00
"Quark","quark:indigo_crystal_lamp",0.30,0.00
"Quark","quark:iron_button",0.50,0.50
"Quark","quark:iron_ladder",0.80,0.80
"Quark","quark:iron_pillar",5.00,6.00
"Quark","quark:iron_plate",5.00,6.00
"Quark","quark:iron_plate_slab",5.00,6.00
"Quark","quark:iron_plate_stairs",5.00,6.00
"Quark","quark:iron_plate_vertical_slab",5.00,6.00
"Quark","quark:iron_rod",5.00,10.00
"Quark","quark:jasper",1.80,6.00
"Quark","quark:jasper_bricks",1.80,6.00
"Quark","quark:jasper_bricks_slab",1.80,6.00
"Quark","quark:jasper_bricks_stairs",1.80,6.00
"Quark","quark:jasper_bricks_vertical_slab",1.80,6.00
"Quark","quark:jasper_bricks_wall",1.80,6.00
"Quark","quark:jasper_pillar",1.80,6.00
"Quark","quark:jasper_slab",1.80,6.00
"Quark","quark:jasper_stairs",1.80,6.00
"Quark","quark:jasper_vertical_slab",1.80,6.00
"Quark","quark:jasper_wall",1.80,6.00
"Quark","quark:jungle_bookshelf",1.50,1.50
"Quark","quark:jungle_chest",2.50,2.50
"Quark","quark:jungle_hedge",2.00,3.00
"Quark","quark:jungle_ladder",0.40,0.40
"Quark","quark:jungle_leaf_carpet",0.00,0.00
"Quark","quark:jungle_post",2.00,3.00
"Quark","quark:jungle_trapped_chest",2.50,2.50
"Quark","quark:jungle_vertical_slab",2.00,3.00
"Quark","quark:lavender_blossom_hedge",2.00,3.00
"Quark","quark:lavender_blossom_leaf_carpet",0.00,0.00
"Quark","quark:lavender_blossom_leaves",0.20,0.20
"Quark","quark:lavender_blossom_sapling",0.00,0.00
"Quark","quark:light_blue_framed_glass",3.00,10.00
"Quark","quark:light_blue_framed_glass_pane",3.00,10.00
"Quark","quark:light_blue_shingles",1.25,4.20
"Quark","quark:light_blue_shingles_slab",1.25,4.20
"Quark","quark:light_blue_shingles_stairs",1.25,4.20
"Quark","quark:light_blue_shingles_vertical_slab",1.25,4.20
"Quark","quark:light_blue_stool",0.20,0.20
"Quark","quark:light_gray_framed_glass",3.00,10.00
"Quark","quark:light_gray_framed_glass_pane",3.00,10.00
"Quark","quark:light_gray_shingles",1.25,4.20
"Quark","quark:light_gray_shingles_slab",1.25,4.20
"Quark","quark:light_gray_shingles_stairs",1.25,4.20
"Quark","quark:light_gray_shingles_vertical_slab",1.25,4.20
"Quark","quark:light_gray_stool",0.20,0.20
"Quark","quark:lime_framed_glass",3.00,10.00
"Quark","quark:lime_framed_glass_pane",3.00,10.00
"Quark","quark:lime_shingles",1.25,4.20
"Quark","quark:lime_shingles_slab",1.25,4.20
"Quark","quark:lime_shingles_stairs",1.25,4.20
"Quark","quark:lime_shingles_vertical_slab",1.25,4.20
"Quark","quark:lime_stool",0.20,0.20
"Quark","quark:limestone",1.00,6.00
"Quark","quark:limestone_bricks",1.00,6.00
"Quark","quark:limestone_bricks_slab",1.00,6.00
"Quark","quark:limestone_bricks_stairs",1.00,6.00
"Quark","quark:limestone_bricks_vertical_slab",1.00,6.00
"Quark","quark:limestone_bricks_wall",1.00,6.00
"Quark","quark:limestone_pillar",1.00,6.00
"Quark","quark:limestone_slab",1.00,6.00
"Quark","quark:limestone_stairs",1.00,6.00
"Quark","quark:limestone_vertical_slab",1.00,6.00
"Quark","quark:limestone_wall",1.00,6.00
"Quark","quark:lootr_acacia_chest",2.50,2.50
"Quark","quark:lootr_acacia_trapped_chest",2.50,2.50
"Quark","quark:lootr_ancient_chest",2.50,2.50
"Quark","quark:lootr_ancient_trapped_chest",2.50,2.50
"Quark","quark:lootr_azalea_chest",2.50,2.50
"Quark","quark:lootr_azalea_trapped_chest",2.50,2.50
"Quark","quark:lootr_bamboo_chest",2.50,2.50
"Quark","quark:lootr_bamboo_trapped_chest",2.50,2.50
"Quark","quark:lootr_birch_chest",2.50,2.50
"Quark","quark:lootr_birch_trapped_chest",2.50,2.50
"Quark","quark:lootr_blossom_chest",2.50,2.50
"Quark","quark:lootr_blossom_trapped_chest",2.50,2.50
"Quark","quark:lootr_crimson_chest",2.50,2.50
"Quark","quark:lootr_crimson_trapped_chest",2.50,2.50
"Quark","quark:lootr_dark_oak_chest",2.50,2.50
"Quark","quark:lootr_dark_oak_trapped_chest",2.50,2.50
"Quark","quark:lootr_jungle_chest",2.50,2.50
"Quark","quark:lootr_jungle_trapped_chest",2.50,2.50
"Quark","quark:lootr_mangrove_chest",2.50,2.50
"Quark","quark:lootr_mangrove_trapped_chest",2.50,2.50
"Quark","quark:lootr_nether_brick_chest",2.50,2.50
"Quark","quark:lootr_nether_brick_trapped_chest",2.50,2.50
"Quark","quark:lootr_oak_chest",2.50,2.50
"Quark","quark:lootr_oak_trapped_chest",2.50,2.50
"Quark","quark:lootr_prismarine_chest",2.50,2.50
"Quark","quark:lootr_prismarine_trapped_chest",2.50,2.50
"Quark","quark:lootr_purpur_chest",2.50,2.50
"Quark","quark:lootr_purpur_trapped_chest",2.50,2.50
"Quark","quark:lootr_spruce_chest",2.50,2.50
"Quark","quark:lootr_spruce_trapped_chest",2.50,2.50
"Quark","quark:lootr_warped_chest",2.50,2.50
"Quark","quark:lootr_warped_trapped_chest",2.50,2.50
"Quark","quark:magenta_framed_glass",3.00,10.00
"Quark","quark:magenta_framed_glass_pane",3.00,10.00
"Quark","quark:magenta_shingles",1.25,4.20
"Quark","quark:magenta_shingles_slab",1.25,4.20
"Quark","quark:magenta_shingles_stairs",1.25,4.20
"Quark","quark:magenta_shingles_vertical_slab",1.25,4.20
"Quark","quark:magenta_stool",0.20,0.20
"Quark","quark:magnet",5.00,6.00
"Quark","quark:magnetized_block",-1.00,0.00
"Quark","quark:mangrove_bookshelf",1.50,1.50
"Quark","quark:mangrove_chest",2.50,2.50
"Quark","quark:mangrove_hedge",2.00,3.00
"Quark","quark:mangrove_ladder",0.40,0.40
"Quark","quark:mangrove_leaf_carpet",0.00,0.00
"Quark","quark:mangrove_post",2.00,3.00
"Quark","quark:mangrove_trapped_chest",2.50,2.50
"Quark","quark:mangrove_vertical_slab",2.00,3.00
"Quark","quark:matrix_enchanter",5.00,1200.00
"Quark","quark:midori_block",1.50,6.00
"Quark","quark:midori_block_slab",1.50,6.00
"Quark","quark:midori_block_stairs",1.50,6.00
"Quark","quark:midori_block_vertical_slab",1.50,6.00
"Quark","quark:midori_pillar",1.50,6.00
"Quark","quark:monster_box",25.00,25.00
"Quark","quark:mossy_cobblestone_bricks",2.00,6.00
"Quark","quark:mossy_cobblestone_bricks_slab",2.00,6.00
"Quark","quark:mossy_cobblestone_bricks_stairs",2.00,6.00
"Quark","quark:mossy_cobblestone_bricks_vertical_slab",2.00,6.00
"Quark","quark:mossy_cobblestone_bricks_wall",2.00,6.00
"Quark","quark:mossy_cobblestone_vertical_slab",2.00,6.00
"Quark","quark:mossy_stone_brick_vertical_slab",1.50,6.00
"Quark","quark:mud_brick_lattice",1.50,3.00
"Quark","quark:mud_brick_vertical_slab",1.50,3.00
"Quark","quark:mud_pillar",1.50,3.00
"Quark","quark:myalite",1.50,6.00
"Quark","quark:myalite_bricks",1.50,6.00
"Quark","quark:myalite_bricks_slab",1.50,6.00
"Quark","quark:myalite_bricks_stairs",1.50,6.00
"Quark","quark:myalite_bricks_vertical_slab",1.50,6.00
"Quark","quark:myalite_bricks_wall",1.50,6.00
"Quark","quark:myalite_crystal",0.50,1200.00
"Quark","quark:myalite_pillar",1.50,6.00
"Quark","quark:myalite_slab",1.50,6.00
"Quark","quark:myalite_stairs",1.50,6.00
"Quark","quark:myalite_vertical_slab",1.50,6.00
"Quark","quark:myalite_wall",1.50,6.00
"Quark","quark:nether_brick_chest",2.00,6.00
"Quark","quark:nether_brick_fence_gate",2.00,6.00
"Quark","quark:nether_brick_trapped_chest",2.00,6.00
"Quark","quark:nether_brick_vertical_slab",2.00,6.00
"Quark","quark:nether_wart_sack",0.50,0.50
"Quark","quark:netherrack_bricks",0.40,0.40
"Quark","quark:netherrack_bricks_slab",0.40,0.40
"Quark","quark:netherrack_bricks_stairs",0.40,0.40
"Quark","quark:netherrack_bricks_vertical_slab",0.40,0.40
"Quark","quark:netherrack_bricks_wall",0.40,0.40
"Quark","quark:oak_chest",2.50,2.50
"Quark","quark:oak_hedge",2.00,3.00
"Quark","quark:oak_leaf_carpet",0.00,0.00
"Quark","quark:oak_post",2.00,3.00
"Quark","quark:oak_trapped_chest",2.50,2.50
"Quark","quark:oak_vertical_slab",2.00,3.00
"Quark","quark:obsidian_pressure_plate",2.00,1200.00
"Quark","quark:orange_blossom_hedge",2.00,3.00
"Quark","quark:orange_blossom_leaf_carpet",0.00,0.00
"Quark","quark:orange_blossom_leaves",0.20,0.20
"Quark","quark:orange_blossom_sapling",0.00,0.00
"Quark","quark:orange_corundum",0.30,0.00
"Quark","quark:orange_corundum_cluster",0.30,0.00
"Quark","quark:orange_corundum_pane",0.30,0.00
"Quark","quark:orange_crystal_lamp",0.30,0.00
"Quark","quark:orange_framed_glass",3.00,10.00
"Quark","quark:orange_framed_glass_pane",3.00,10.00
"Quark","quark:orange_shingles",1.25,4.20
"Quark","quark:orange_shingles_slab",1.25,4.20
"Quark","quark:orange_shingles_stairs",1.25,4.20
"Quark","quark:orange_shingles_vertical_slab",1.25,4.20
"Quark","quark:orange_stool",0.20,0.20
"Quark","quark:oxidized_cut_copper_vertical_slab",3.00,6.00
"Quark","quark:paper_lantern",1.50,1.50
"Quark","quark:paper_lantern_sakura",1.50,1.50
"Quark","quark:paper_wall",1.50,1.50
"Quark","quark:paper_wall_big",1.50,1.50
"Quark","quark:paper_wall_sakura",1.50,1.50
"Quark","quark:permafrost",1.50,10.00
"Quark","quark:permafrost_bricks",1.50,10.00
"Quark","quark:permafrost_bricks_slab",1.50,10.00
"Quark","quark:permafrost_bricks_stairs",1.50,10.00
"Quark","quark:permafrost_bricks_vertical_slab",1.50,10.00
"Quark","quark:permafrost_bricks_wall",1.50,10.00
"Quark","quark:permafrost_slab",1.50,10.00
"Quark","quark:permafrost_stairs",1.50,10.00
"Quark","quark:permafrost_vertical_slab",1.50,10.00
"Quark","quark:permafrost_wall",1.50,10.00
"Quark","quark:pink_blossom_hedge",2.00,3.00
"Quark","quark:pink_blossom_leaf_carpet",0.00,0.00
"Quark","quark:pink_blossom_leaves",0.20,0.20
"Quark","quark:pink_blossom_sapling",0.00,0.00
"Quark","quark:pink_framed_glass",3.00,10.00
"Quark","quark:pink_framed_glass_pane",3.00,10.00
"Quark","quark:pink_shingles",1.25,4.20
"Quark","quark:pink_shingles_slab",1.25,4.20
"Quark","quark:pink_shingles_stairs",1.25,4.20
"Quark","quark:pink_shingles_vertical_slab",1.25,4.20
"Quark","quark:pink_stool",0.20,0.20
"Quark","quark:pipe",3.00,10.00
"Quark","quark:polished_andesite_vertical_slab",3.00,6.00
"Quark","quark:polished_blackstone_brick_vertical_slab",2.10,6.00
"Quark","quark:polished_blackstone_vertical_slab",2.10,6.00
"Quark","quark:polished_calcite",0.75,0.75
"Quark","quark:polished_calcite_slab",0.75,0.75
"Quark","quark:polished_calcite_stairs",0.75,0.75
"Quark","quark:polished_calcite_vertical_slab",0.75,0.75
"Quark","quark:polished_deepslate_vertical_slab",4.50,6.00
"Quark","quark:polished_diorite_vertical_slab",2.50,6.00
"Quark","quark:polished_dripstone",1.50,1.00
"Quark","quark:polished_dripstone_slab",1.50,1.00
"Quark","quark:polished_dripstone_stairs",1.50,1.00
"Quark","quark:polished_dripstone_vertical_slab",1.50,1.00
"Quark","quark:polished_granite_vertical_slab",2.00,6.00
"Quark","quark:polished_jasper",1.80,6.00
"Quark","quark:polished_jasper_slab",1.80,6.00
"Quark","quark:polished_jasper_stairs",1.80,6.00
"Quark","quark:polished_jasper_vertical_slab",1.80,6.00
"Quark","quark:polished_limestone",1.00,6.00
"Quark","quark:polished_limestone_slab",1.00,6.00
"Quark","quark:polished_limestone_stairs",1.00,6.00
"Quark","quark:polished_limestone_vertical_slab",1.00,6.00
"Quark","quark:polished_myalite",1.50,6.00
"Quark","quark:polished_myalite_slab",1.50,6.00
"Quark","quark:polished_myalite_stairs",1.50,6.00
"Quark","quark:polished_myalite_vertical_slab",1.50,6.00
"Quark","quark:polished_shale",0.75,6.00
"Quark","quark:polished_shale_slab",0.75,6.00
"Quark","quark:polished_shale_stairs",0.75,6.00
"Quark","quark:polished_shale_vertical_slab",0.75,6.00
"Quark","quark:polished_tuff",3.00,6.00
"Quark","quark:polished_tuff_slab",3.00,6.00
"Quark","quark:polished_tuff_stairs",3.00,6.00
"Quark","quark:polished_tuff_vertical_slab",3.00,6.00
"Quark","quark:potato_crate",1.50,1.50
"Quark","quark:potted_ancient_sapling",0.00,0.00
"Quark","quark:potted_beetroot",0.00,0.00
"Quark","quark:potted_berries",0.00,0.00
"Quark","quark:potted_blue_blossom_sapling",0.00,0.00
"Quark","quark:potted_carrot",0.00,0.00
"Quark","quark:potted_cave_vines",0.00,0.00
"Quark","quark:potted_chorus",0.00,0.00
"Quark","quark:potted_chorus_twist",0.00,0.00
"Quark","quark:potted_chorus_weeds",0.00,0.00
"Quark","quark:potted_cocoa_bean",0.00,0.00
"Quark","quark:potted_glow_lichen_growth",0.00,0.00
"Quark","quark:potted_glow_shroom",0.00,0.00
"Quark","quark:potted_grass",0.00,0.00
"Quark","quark:potted_large_fern",0.00,0.00
"Quark","quark:potted_lavender_blossom_sapling",0.00,0.00
"Quark","quark:potted_lilac",0.00,0.00
"Quark","quark:potted_melon",0.00,0.00
"Quark","quark:potted_nether_sprouts",0.00,0.00
"Quark","quark:potted_nether_wart",0.00,0.00
"Quark","quark:potted_orange_blossom_sapling",0.00,0.00
"Quark","quark:potted_peony",0.00,0.00
"Quark","quark:potted_pink_blossom_sapling",0.00,0.00
"Quark","quark:potted_potato",0.00,0.00
"Quark","quark:potted_pumpkin",0.00,0.00
"Quark","quark:potted_red_blossom_sapling",0.00,0.00
"Quark","quark:potted_rose",0.00,0.00
"Quark","quark:potted_sea_pickle",0.00,0.00
"Quark","quark:potted_sugar_cane",0.00,0.00
"Quark","quark:potted_sunflower",0.00,0.00
"Quark","quark:potted_tall_grass",0.00,0.00
"Quark","quark:potted_twisting_vines",0.00,0.00
"Quark","quark:potted_vine",0.00,0.00
"Quark","quark:potted_weeping_vines",0.00,0.00
"Quark","quark:potted_wheat",0.00,0.00
"Quark","quark:potted_yellow_blossom_sapling",0.00,0.00
"Quark","quark:prismarine_brick_vertical_slab",1.50,6.00
"Quark","quark:prismarine_chest",1.50,6.00
"Quark","quark:prismarine_trapped_chest",1.50,6.00
"Quark","quark:prismarine_vertical_slab",1.50,6.00
"Quark","quark:purple_framed_glass",3.00,10.00
"Quark","quark:purple_framed_glass_pane",3.00,10.00
"Quark","quark:purple_shingles",1.25,4.20
"Quark","quark:purple_shingles_slab",1.25,4.20
"Quark","quark:purple_shingles_stairs",1.25,4.20
"Quark","quark:purple_shingles_vertical_slab",1.25,4.20
"Quark","quark:purple_stool",0.20,0.20
"Quark","quark:purpur_chest",1.50,6.00
"Quark","quark:purpur_trapped_chest",1.50,6.00
"Quark","quark:purpur_vertical_slab",2.00,6.00
"Quark","quark:quartz_vertical_slab",2.00,6.00
"Quark","quark:raw_copper_bricks",5.00,6.00
"Quark","quark:raw_copper_bricks_slab",5.00,6.00
"Quark","quark:raw_copper_bricks_stairs",5.00,6.00
"Quark","quark:raw_copper_bricks_vertical_slab",5.00,6.00
"Quark","quark:raw_gold_bricks",5.00,6.00
"Quark","quark:raw_gold_bricks_slab",5.00,6.00
"Quark","quark:raw_gold_bricks_stairs",5.00,6.00
"Quark","quark:raw_gold_bricks_vertical_slab",5.00,6.00
"Quark","quark:raw_iron_bricks",5.00,6.00
"Quark","quark:raw_iron_bricks_slab",5.00,6.00
"Quark","quark:raw_iron_bricks_stairs",5.00,6.00
"Quark","quark:raw_iron_bricks_vertical_slab",5.00,6.00
"Quark","quark:red_blossom_hedge",2.00,3.00
"Quark","quark:red_blossom_leaf_carpet",0.00,0.00
"Quark","quark:red_blossom_leaves",0.20,0.20
"Quark","quark:red_blossom_sapling",0.00,0.00
"Quark","quark:red_corundum",0.30,0.00
"Quark","quark:red_corundum_cluster",0.30,0.00
"Quark","quark:red_corundum_pane",0.30,0.00
"Quark","quark:red_crystal_lamp",0.30,0.00
"Quark","quark:red_framed_glass",3.00,10.00
"Quark","quark:red_framed_glass_pane",3.00,10.00
"Quark","quark:red_nether_brick_vertical_slab",2.00,6.00
"Quark","quark:red_sandstone_bricks",0.80,0.80
"Quark","quark:red_sandstone_bricks_slab",0.80,0.80
"Quark","quark:red_sandstone_bricks_stairs",0.80,0.80
"Quark","quark:red_sandstone_bricks_vertical_slab",0.80,0.80
"Quark","quark:red_sandstone_bricks_wall",0.80,0.80
"Quark","quark:red_sandstone_vertical_slab",2.00,6.00
"Quark","quark:red_shingles",1.25,4.20
"Quark","quark:red_shingles_slab",1.25,4.20
"Quark","quark:red_shingles_stairs",1.25,4.20
"Quark","quark:red_shingles_vertical_slab",1.25,4.20
"Quark","quark:red_stool",0.20,0.20
"Quark","quark:redstone_randomizer",0.00,0.00
"Quark","quark:rope",0.50,0.50
"Quark","quark:rusty_iron_plate",5.00,6.00
"Quark","quark:rusty_iron_plate_slab",5.00,6.00
"Quark","quark:rusty_iron_plate_stairs",5.00,6.00
"Quark","quark:rusty_iron_plate_vertical_slab",5.00,6.00
"Quark","quark:sandstone_bricks",0.80,0.80
"Quark","quark:sandstone_bricks_slab",0.80,0.80
"Quark","quark:sandstone_bricks_stairs",0.80,0.80
"Quark","quark:sandstone_bricks_vertical_slab",0.80,0.80
"Quark","quark:sandstone_bricks_wall",0.80,0.80
"Quark","quark:sandstone_vertical_slab",2.00,6.00
"Quark","quark:shale",0.75,6.00
"Quark","quark:shale_bricks",0.75,6.00
"Quark","quark:shale_bricks_slab",0.75,6.00
"Quark","quark:shale_bricks_stairs",0.75,6.00
"Quark","quark:shale_bricks_vertical_slab",0.75,6.00
"Quark","quark:shale_bricks_wall",0.75,6.00
"Quark","quark:shale_pillar",0.75,6.00
"Quark","quark:shale_slab",0.75,6.00
"Quark","quark:shale_stairs",0.75,6.00
"Quark","quark:shale_vertical_slab",0.75,6.00
"Quark","quark:shale_wall",0.75,6.00
"Quark","quark:shingles",1.25,4.20
"Quark","quark:shingles_slab",1.25,4.20
"Quark","quark:shingles_stairs",1.25,4.20
"Quark","quark:shingles_vertical_slab",1.25,4.20
"Quark","quark:smooth_quartz_vertical_slab",2.00,6.00
"Quark","quark:smooth_red_sandstone_vertical_slab",2.00,6.00
"Quark","quark:smooth_sandstone_vertical_slab",2.00,6.00
"Quark","quark:smooth_soul_sandstone",0.80,0.80
"Quark","quark:smooth_soul_sandstone_slab",0.80,0.80
"Quark","quark:smooth_soul_sandstone_stairs",0.80,0.80
"Quark","quark:smooth_soul_sandstone_vertical_slab",0.80,0.80
"Quark","quark:smooth_stone_vertical_slab",2.00,6.00
"Quark","quark:soul_sandstone",0.80,0.80
"Quark","quark:soul_sandstone_bricks",0.80,0.80
"Quark","quark:soul_sandstone_bricks_slab",0.80,0.80
"Quark","quark:soul_sandstone_bricks_stairs",0.80,0.80
"Quark","quark:soul_sandstone_bricks_vertical_slab",0.80,0.80
"Quark","quark:soul_sandstone_bricks_wall",0.80,0.80
"Quark","quark:soul_sandstone_slab",0.80,0.80
"Quark","quark:soul_sandstone_stairs",0.80,0.80
"Quark","quark:soul_sandstone_vertical_slab",0.80,0.80
"Quark","quark:soul_sandstone_wall",0.80,0.80
"Quark","quark:spruce_bookshelf",1.50,1.50
"Quark","quark:spruce_chest",2.50,2.50
"Quark","quark:spruce_hedge",2.00,3.00
